Latitude (decimal degrees):	22.214
Longitude (decimal degrees):	77.492
Elevation (m):	532
Radiation database:	PVGIS-SARAH


Slope: 26 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20160219:1048,390570.0,378.4,137.36,4.35,25.84,31.48,3.04,0.0
20160219:1148,53860.0,0.0,85.27,0.94,12.94,30.83,2.51,0.0
20160219:1248,0.0,0.0,0.0,0.0,-0.47,28.59,2.47,0.0
20160219:1348,0.0,0.0,0.0,0.0,0.0,26.34,2.44,0.0
20160219:1448,0.0,0.0,0.0,0.0,0.0,24.09,2.4,0.0
20160219:1548,0.0,0.0,0.0,0.0,0.0,23.74,2.23,0.0
20160219:1648,0.0,0.0,0.0,0.0,0.0,23.38,2.07,0.0
20160219:1748,0.0,0.0,0.0,0.0,0.0,23.03,1.9,0.0
20160219:1848,0.0,0.0,0.0,0.0,0.0,22.57,2.04,0.0
20160219:1948,0.0,0.0,0.0,0.0,0.0,22.12,2.17,0.0
20160219:2048,0.0,0.0,0.0,0.0,0.0,21.67,2.3,0.0
20160219:2148,0.0,0.0,0.0,0.0,0.0,21.4,2.28,0.0
20160219:2248,0.0,0.0,0.0,0.0,0.0,21.13,2.25,0.0
20160219:2348,0.0,0.0,0.0,0.0,0.0,20.86,2.22,0.0
20160220:0048,0.0,0.0,0.0,0.0,0.0,21.97,1.77,0.0
20160220:0148,0.0,0.0,3.8,0.04,5.72,23.08,1.33,0.0
20160220:0248,139630.0,50.27,139.09,1.77,18.96,24.19,0.88,0.0
20160220:0348,469730.0,452.23,159.38,4.96,31.54,26.12,1.12,0.0
20160220:0448,464210.0,284.99,325.17,5.52,42.9,28.05,1.36,0.0
20160220:0548,662100.0,629.53,273.64,7.82,51.92,29.99,1.6,0.0
20160220:0648,647980.0,522.38,356.76,7.85,56.61,30.71,2.12,0.0
20160220:0748,473250.0,199.35,428.31,6.07,55.19,31.43,2.65,0.0
20160220:0848,213350.0,5.9,281.35,3.05,48.27,32.16,3.17,0.0
20160220:0948,209740.0,19.05,262.67,2.95,38.01,31.65,3.04,0.0
20160220:1048,98270.0,1.22,140.54,1.51,26.01,31.14,2.91,0.0
20160220:1148,54640.0,0.0,86.18,0.95,13.08,30.63,2.79,0.0
20160220:1248,0.0,0.0,0.0,0.0,-0.35,29.07,2.96,0.0
20160220:1348,0.0,0.0,0.0,0.0,0.0,27.51,3.13,0.0
20160220:1448,0.0,0.0,0.0,0.0,0.0,25.95,3.3,0.0
20160220:1548,0.0,0.0,0.0,0.0,0.0,25.46,2.8,0.0
20160220:1648,0.0,0.0,0.0,0.0,0.0,24.96,2.29,0.0
20160220:1748,0.0,0.0,0.0,0.0,0.0,24.47,1.79,0.0
20160220:1848,0.0,0.0,0.0,0.0,0.0,23.91,1.91,0.0
20160220:1948,0.0,0.0,0.0,0.0,0.0,23.36,2.03,0.0
20160220:2048,0.0,0.0,0.0,0.0,0.0,22.81,2.15,0.0
20160220:2148,0.0,0.0,0.0,0.0,0.0,22.56,2.23,0.0
20160220:2248,0.0,0.0,0.0,0.0,0.0,22.32,2.31,0.0
20160220:2348,0.0,0.0,0.0,0.0,0.0,22.08,2.39,0.0
20160221:0048,0.0,0.0,0.0,0.0,0.0,23.02,2.35,0.0
20160221:0148,28210.0,24.32,30.53,0.41,5.88,23.96,2.31,0.0
20160221:0248,42140.0,0.0,68.33,0.73,19.15,24.9,2.28,0.0
20160221:0348,131670.0,3.86,175.88,1.91,31.76,26.2,2.3,0.0
20160221:0448,555660.0,450.93,274.77,6.29,43.17,27.5,2.32,0.0
20160221:0548,720760.0,770.03,202.15,8.32,52.24,28.8,2.34,0.0
20160221:0648,606030.0,410.6,397.36,7.38,56.98,29.37,2.41,0.0
20160221:0748,506510.0,242.17,427.24,6.4,55.53,29.94,2.48,0.0
20160221:0848,638280.0,590.08,265.11,7.55,48.55,30.52,2.55,0.0
20160221:0948,558890.0,553.67,183.38,6.41,38.23,30.11,2.61,0.0
20160221:1048,265210.0,130.25,219.36,3.28,26.18,29.7,2.67,0.0
20160221:1148,45780.0,0.0,74.26,0.82,13.22,29.28,2.73,0.0
20160221:1248,0.0,0.0,0.0,0.0,-0.23,27.88,2.77,0.0
20160221:1348,0.0,0.0,0.0,0.0,0.0,26.48,2.8,0.0
20160221:1448,0.0,0.0,0.0,0.0,0.0,25.08,2.84,0.0
20160221:1548,0.0,0.0,0.0,0.0,0.0,24.53,2.8,0.0
20160221:1648,0.0,0.0,0.0,0.0,0.0,23.99,2.77,0.0
20160221:1748,0.0,0.0,0.0,0.0,0.0,23.44,2.73,0.0
20160221:1848,0.0,0.0,0.0,0.0,0.0,22.75,2.66,0.0
20160221:1948,0.0,0.0,0.0,0.0,0.0,22.06,2.58,0.0
20160221:2048,0.0,0.0,0.0,0.0,0.0,21.37,2.51,0.0
20160221:2148,0.0,0.0,0.0,0.0,0.0,21.05,2.52,0.0
20160221:2248,0.0,0.0,0.0,0.0,0.0,20.73,2.53,0.0
20160221:2348,0.0,0.0,0.0,0.0,0.0,20.42,2.54,0.0
20160222:0048,0.0,0.0,0.0,0.0,0.0,21.26,2.69,0.0
20160222:0148,31770.0,27.97,31.89,0.44,6.05,22.11,2.84,0.0
20160222:0248,270320.0,231.56,116.41,2.7,19.34,22.96,2.99,0.0
20160222:0348,499130.0,490.89,143.13,5.15,31.99,24.81,2.93,0.0
20160222:0448,631890.0,628.95,193.32,6.95,43.44,26.67,2.87,0.0
20160222:0548,736620.0,801.96,184.62,8.46,52.57,28.53,2.81,0.0
20160222:0648,740890.0,753.59,250.59,8.77,57.34,29.28,2.55,0.0
20160222:0748,732360.0,768.57,230.9,8.76,55.87,30.03,2.29,0.0
20160222:0848,671110.0,708.51,203.43,7.99,48.82,30.78,2.03,0.0
20160222:0948,525790.0,473.29,223.19,6.14,38.44,30.38,2.11,0.0
20160222:1048,368240.0,319.38,165.93,4.22,26.34,29.98,2.2,0.0
20160222:1148,58480.0,0.0,90.77,1.0,13.36,29.57,2.29,0.0
20160222:1248,0.0,0.0,0.0,0.0,-0.11,27.92,2.54,0.0
20160222:1348,0.0,0.0,0.0,0.0,0.0,26.26,2.79,0.0
20160222:1448,0.0,0.0,0.0,0.0,0.0,24.6,3.03,0.0
20160222:1548,0.0,0.0,0.0,0.0,0.0,24.07,3.05,0.0
20160222:1648,0.0,0.0,0.0,0.0,0.0,23.54,3.06,0.0
20160222:1748,0.0,0.0,0.0,0.0,0.0,23.01,3.08,0.0
20160222:1848,0.0,0.0,0.0,0.0,0.0,22.46,2.96,0.0
20160222:1948,0.0,0.0,0.0,0.0,0.0,21.91,2.84,0.0
20160222:2048,0.0,0.0,0.0,0.0,0.0,21.36,2.72,0.0
20160222:2148,0.0,0.0,0.0,0.0,0.0,21.03,2.64,0.0
20160222:2248,0.0,0.0,0.0,0.0,0.0,20.7,2.56,0.0
20160222:2348,0.0,0.0,0.0,0.0,0.0,20.38,2.48,0.0
20160223:0048,0.0,0.0,0.0,0.0,0.0,21.07,2.64,0.0
20160223:0148,43790.0,46.08,32.72,0.52,6.23,21.76,2.8,0.0
20160223:0248,287100.0,260.38,107.79,2.83,19.54,22.45,2.97,0.0
20160223:0348,510810.0,521.32,127.75,5.27,32.22,24.61,2.84,0.0
20160223:0448,651870.0,693.39,158.85,7.18,43.72,26.77,2.71,0.0
20160223:0548,733510.0,802.68,185.34,8.5,52.9,28.93,2.58,0.0
20160223:0648,767720.0,865.08,188.94,9.17,57.71,29.66,2.21,0.0
20160223:0748,743610.0,831.34,196.72,9.0,56.21,30.39,1.84,0.0
20160223:0848,683860.0,779.37,163.69,8.25,49.09,31.12,1.48,0.0
20160223:0948,562570.0,588.67,164.82,6.58,38.65,30.7,1.71,0.0
20160223:1048,386510.0,366.69,144.97,4.42,26.51,30.28,1.94,0.0
20160223:1148,44210.0,0.0,72.43,0.8,13.5,29.85,2.17,0.0
20160223:1248,0.0,0.0,0.0,0.0,0.0,27.66,2.35,0.0
20160223:1348,0.0,0.0,0.0,0.0,0.0,25.47,2.54,0.0
20160223:1448,0.0,0.0,0.0,0.0,0.0,23.27,2.73,0.0
20160223:1548,0.0,0.0,0.0,0.0,0.0,22.6,2.7,0.0
20160223:1648,0.0,0.0,0.0,0.0,0.0,21.94,2.67,0.0
20160223:1748,0.0,0.0,0.0,0.0,0.0,21.27,2.63,0.0
20160223:1848,0.0,0.0,0.0,0.0,0.0,20.84,2.61,0.0
20160223:1948,0.0,0.0,0.0,0.0,0.0,20.41,2.59,0.0
20160223:2048,0.0,0.0,0.0,0.0,0.0,19.99,2.57,0.0
20160223:2148,0.0,0.0,0.0,0.0,0.0,19.8,2.55,0.0
20160223:2248,0.0,0.0,0.0,0.0,0.0,19.62,2.53,0.0
20160223:2348,0.0,0.0,0.0,0.0,0.0,19.44,2.51,0.0
20160224:0048,0.0,0.0,0.0,0.0,0.0,20.59,2.8,0.0
20160224:0148,46610.0,48.96,33.93,0.55,6.41,21.75,3.09,0.0
20160224:0248,302040.0,292.85,94.24,2.95,19.73,22.91,3.38,0.0
20160224:0348,502630.0,494.51,142.38,5.22,32.45,25.04,3.37,0.0
20160224:0448,656710.0,695.39,158.49,7.22,44.0,27.18,3.37,0.0
20160224:0548,470570.0,204.11,408.69,5.89,53.23,29.32,3.37,0.0
20160224:0648,780670.0,883.26,178.85,9.26,58.08,30.0,2.92,0.0
20160224:0748,635160.0,491.05,364.1,7.78,56.55,30.68,2.47,0.0
20160224:0848,572080.0,435.89,333.69,7.02,49.36,31.37,2.03,0.0
20160224:0948,480180.0,366.12,270.39,5.77,38.86,30.91,1.98,0.0
20160224:1048,329050.0,236.57,198.92,3.92,26.67,30.46,1.94,0.0
20160224:1148,37210.0,0.0,63.26,0.7,13.63,30.0,1.89,0.0
20160224:1248,0.0,0.0,0.0,0.0,0.12,28.01,2.22,0.0
20160224:1348,0.0,0.0,0.0,0.0,0.0,26.02,2.54,0.0
20160224:1448,0.0,0.0,0.0,0.0,0.0,24.03,2.87,0.0
20160224:1548,0.0,0.0,0.0,0.0,0.0,23.27,2.86,0.0
20160224:1648,0.0,0.0,0.0,0.0,0.0,22.52,2.85,0.0
20160224:1748,0.0,0.0,0.0,0.0,0.0,21.76,2.84,0.0
20160224:1848,0.0,0.0,0.0,0.0,0.0,21.32,2.84,0.0
20160224:1948,0.0,0.0,0.0,0.0,0.0,20.88,2.83,0.0
20160224:2048,0.0,0.0,0.0,0.0,0.0,20.45,2.83,0.0
20160224:2148,0.0,0.0,0.0,0.0,0.0,20.38,2.86,0.0
20160224:2248,0.0,0.0,0.0,0.0,0.0,20.31,2.9,0.0
20160224:2348,0.0,0.0,0.0,0.0,0.0,20.25,2.94,0.0
20160225:0048,0.0,0.0,0.0,0.0,0.0,21.39,3.16,0.0
20160225:0148,31720.0,23.85,35.15,0.47,6.59,22.54,3.38,0.0
20160225:0248,280640.0,244.95,116.08,2.84,19.94,23.69,3.6,0.0
20160225:0348,474760.0,426.44,175.93,5.03,32.68,25.77,3.56,0.0
20160225:0448,656610.0,696.14,159.22,7.26,44.28,27.86,3.53,0.0
20160225:0548,740900.0,806.42,184.58,8.58,53.57,29.95,3.49,0.0
20160225:0648,789320.0,917.65,158.92,9.4,58.45,30.56,3.03,0.0
20160225:0748,768420.0,898.74,157.12,9.28,56.89,31.17,2.58,0.0
20160225:0848,581200.0,456.26,327.21,7.14,49.63,31.78,2.12,0.0
20160225:0948,546290.0,535.65,194.02,6.46,39.06,31.36,2.03,0.0
20160225:1048,331720.0,242.22,197.88,3.97,26.84,30.95,1.94,0.0
20160225:1148,64590.0,0.0,99.02,1.09,13.76,30.53,1.85,0.0
20160225:1248,0.0,0.0,0.0,0.0,0.23,28.46,2.24,0.0
20160225:1348,0.0,0.0,0.0,0.0,0.0,26.39,2.63,0.0
20160225:1448,0.0,0.0,0.0,0.0,0.0,24.32,3.02,0.0
20160225:1548,0.0,0.0,0.0,0.0,0.0,23.84,3.04,0.0
20160225:1648,0.0,0.0,0.0,0.0,0.0,23.36,3.06,0.0
20160225:1748,0.0,0.0,0.0,0.0,0.0,22.88,3.08,0.0
20160225:1848,0.0,0.0,0.0,0.0,0.0,22.52,3.12,0.0
20160225:1948,0.0,0.0,0.0,0.0,0.0,22.16,3.16,0.0
20160225:2048,0.0,0.0,0.0,0.0,0.0,21.8,3.2,0.0
20160225:2148,0.0,0.0,0.0,0.0,0.0,21.68,3.23,0.0
20160225:2248,0.0,0.0,0.0,0.0,0.0,21.56,3.26,0.0
20160225:2348,0.0,0.0,0.0,0.0,0.0,21.44,3.28,0.0
20160226:0048,0.0,0.0,0.0,0.0,0.0,22.39,3.6,0.0
20160226:0148,34610.0,27.12,36.43,0.5,6.77,23.34,3.92,0.0
20160226:0248,87810.0,8.19,116.55,1.3,20.14,24.29,4.23,0.0
20160226:0348,508840.0,507.99,137.46,5.33,32.92,26.01,3.9,0.0
20160226:0448,642550.0,647.53,187.66,7.15,44.56,27.74,3.57,0.0
20160226:0548,754250.0,854.2,157.15,8.76,53.91,29.47,3.24,0.0
20160226:0648,738580.0,744.68,258.19,8.87,58.82,30.21,2.74,0.0
20160226:0748,765670.0,900.29,156.78,9.32,57.23,30.95,2.25,0.0
20160226:0848,697550.0,827.19,134.39,8.49,49.9,31.7,1.75,0.0
20160226:0948,574980.0,624.81,144.56,6.78,39.27,31.38,2.11,0.0
20160226:1048,390670.0,375.23,141.78,4.53,27.0,31.06,2.47,0.0
20160226:1148,68220.0,0.0,103.6,1.15,13.89,30.73,2.83,0.0
20160226:1248,0.0,0.0,0.0,0.0,0.34,28.95,3.09,0.0
20160226:1348,0.0,0.0,0.0,0.0,0.0,27.17,3.35,0.0
20160226:1448,0.0,0.0,0.0,0.0,0.0,25.39,3.61,0.0
20160226:1548,0.0,0.0,0.0,0.0,0.0,24.92,3.6,0.0
20160226:1648,0.0,0.0,0.0,0.0,0.0,24.44,3.58,0.0
20160226:1748,0.0,0.0,0.0,0.0,0.0,23.97,3.56,0.0
20160226:1848,0.0,0.0,0.0,0.0,0.0,23.45,3.43,0.0
20160226:1948,0.0,0.0,0.0,0.0,0.0,22.93,3.3,0.0
20160226:2048,0.0,0.0,0.0,0.0,0.0,22.41,3.17,0.0
20160226:2148,0.0,0.0,0.0,0.0,0.0,22.14,3.09,0.0
20160226:2248,0.0,0.0,0.0,0.0,0.0,21.88,3.02,0.0
20160226:2348,0.0,0.0,0.0,0.0,0.0,21.62,2.94,0.0
20160227:0048,0.0,0.0,0.0,0.0,0.0,22.41,3.2,0.0
20160227:0148,47070.0,43.46,39.22,0.6,6.95,23.2,3.45,0.0
20160227:0248,285670.0,252.98,114.6,2.92,20.35,23.99,3.71,0.0
20160227:0348,499600.0,481.62,151.84,5.28,33.16,25.5,3.58,0.0
20160227:0448,653600.0,674.81,173.53,7.27,44.84,27.02,3.44,0.0
20160227:0548,759370.0,855.83,156.8,8.8,54.25,28.54,3.31,0.0
20160227:0648,804100.0,955.54,136.33,9.58,59.2,29.1,2.93,0.0
20160227:0748,767100.0,868.41,176.98,9.26,57.57,29.67,2.56,0.0
20160227:0848,708760.0,827.54,135.17,8.53,50.16,30.24,2.18,0.0
20160227:0948,590610.0,660.07,123.81,6.92,39.47,29.96,2.26,0.0
20160227:1048,411180.0,428.01,113.44,4.73,27.15,29.68,2.34,0.0
20160227:1148,42920.0,0.0,70.6,0.78,14.02,29.39,2.41,0.0
20160227:1248,0.0,0.0,0.0,0.0,0.45,27.71,2.58,0.0
20160227:1348,0.0,0.0,0.0,0.0,0.0,26.03,2.74,0.0
20160227:1448,0.0,0.0,0.0,0.0,0.0,24.35,2.91,0.0
20160227:1548,0.0,0.0,0.0,0.0,0.0,23.77,2.87,0.0
20160227:1648,0.0,0.0,0.0,0.0,0.0,23.19,2.83,0.0
20160227:1748,0.0,0.0,0.0,0.0,0.0,22.61,2.79,0.0
20160227:1848,0.0,0.0,0.0,0.0,0.0,22.1,2.71,0.0
20160227:1948,0.0,0.0,0.0,0.0,0.0,21.59,2.63,0.0
20160227:2048,0.0,0.0,0.0,0.0,0.0,21.08,2.55,0.0
20160227:2148,0.0,0.0,0.0,0.0,0.0,20.86,2.5,0.0
20160227:2248,0.0,0.0,0.0,0.0,0.0,20.64,2.44,0.0
20160227:2348,0.0,0.0,0.0,0.0,0.0,20.43,2.39,0.0
20160228:0048,0.0,0.0,0.0,0.0,0.0,21.64,2.52,0.0
20160228:0148,41220.0,33.18,39.95,0.57,7.14,22.85,2.65,0.0
20160228:0248,276910.0,236.09,121.93,2.89,20.56,24.06,2.79,0.0
20160228:0348,488120.0,456.77,165.98,5.24,33.4,25.64,2.86,0.0
20160228:0448,650340.0,675.6,174.23,7.31,45.13,27.22,2.94,0.0
20160228:0548,738900.0,795.44,193.06,8.65,54.6,28.8,3.02,0.0
20160228:0648,791110.0,922.26,157.9,9.52,59.58,29.46,2.64,0.0
20160228:0748,769810.0,902.16,156.08,9.39,57.91,30.13,2.26,0.0
20160228:0848,703140.0,829.01,133.73,8.56,50.43,30.8,1.88,0.0
20160228:0948,576050.0,626.08,143.79,6.84,39.67,30.44,1.85,0.0
20160228:1048,400820.0,405.53,125.57,4.68,27.31,30.08,1.82,0.0
20160228:1148,42820.0,0.0,70.6,0.78,14.14,29.71,1.79,0.0
20160228:1248,0.0,0.0,0.0,0.0,0.56,28.04,2.04,0.0
20160228:1348,0.0,0.0,0.0,0.0,0.0,26.37,2.28,0.0
20160228:1448,0.0,0.0,0.0,0.0,0.0,24.7,2.52,0.0
20160228:1548,0.0,0.0,0.0,0.0,0.0,24.15,2.56,0.0
20160228:1648,0.0,0.0,0.0,0.0,0.0,23.61,2.59,0.0
20160228:1748,0.0,0.0,0.0,0.0,0.0,23.06,2.62,0.0
20160228:1848,0.0,0.0,0.0,0.0,0.0,22.68,2.54,0.0
20160228:1948,0.0,0.0,0.0,0.0,0.0,22.31,2.46,0.0
20160228:2048,0.0,0.0,0.0,0.0,0.0,21.94,2.37,0.0
20160228:2148,0.0,0.0,0.0,0.0,0.0,21.85,2.3,0.0
20160228:2248,0.0,0.0,0.0,0.0,0.0,21.76,2.23,0.0
20160228:2348,0.0,0.0,0.0,0.0,0.0,21.68,2.17,0.0
20160229:0048,0.0,0.0,0.0,0.0,0.0,22.05,2.52,0.0
20160229:0148,55270.0,53.46,41.2,0.67,7.14,22.42,2.88,0.0
20160229:0248,273650.0,221.33,129.69,2.86,20.56,22.8,3.24,0.0
20160229:0348,467860.0,392.4,197.91,5.04,33.4,23.86,3.07,0.0
20160229:0448,644270.0,630.24,201.71,7.19,45.13,24.92,2.89,0.0
20160229:0548,749400.0,800.12,193.19,8.69,54.6,25.99,2.72,0.0
20160229:0648,801200.0,926.88,157.98,9.56,59.58,26.12,2.18,0.0
20160229:0748,786930.0,940.04,135.45,9.53,57.91,26.26,1.64,0.0
20160229:0848,724240.0,889.69,97.61,8.76,50.43,26.4,1.1,0.0
20160229:0948,537620.0,479.04,225.92,6.36,39.67,25.42,1.09,0.0
20160229:1048,96230.0,0.0,135.7,1.45,27.31,24.44,1.08,0.0
20160229:1148,6320.0,0.0,18.34,0.2,14.14,23.46,1.06,0.0
20160229:1248,0.0,0.0,0.0,0.0,0.56,22.66,1.3,0.0
20160229:1348,0.0,0.0,0.0,0.0,0.0,21.86,1.54,0.0
20160229:1448,0.0,0.0,0.0,0.0,0.0,21.06,1.78,0.0
20160229:1548,0.0,0.0,0.0,0.0,0.0,20.88,1.69,0.0
20160229:1648,0.0,0.0,0.0,0.0,0.0,20.69,1.6,0.0
20160229:1748,0.0,0.0,0.0,0.0,0.0,20.51,1.5,0.0
20160229:1848,0.0,0.0,0.0,0.0,0.0,20.26,1.38,0.0
20160229:1948,0.0,0.0,0.0,0.0,0.0,20.01,1.26,0.0
20160229:2048,0.0,0.0,0.0,0.0,0.0,19.76,1.14,0.0
20160229:2148,0.0,0.0,0.0,0.0,0.0,19.68,1.3,0.0
20160229:2248,0.0,0.0,0.0,0.0,0.0,19.6,1.45,0.0
20160229:2348,0.0,0.0,0.0,0.0,0.0,19.52,1.6,0.0
20160301:0048,0.0,0.0,0.0,0.0,0.0,20.59,1.71,0.0
20160301:0148,45850.0,35.98,43.25,0.62,7.34,21.65,1.83,0.0
20160301:0248,269290.0,215.48,132.07,2.86,20.77,22.72,1.94,0.0
20160301:0348,464830.0,397.69,194.43,5.07,33.65,24.0,2.04,0.0
20160301:0448,638980.0,640.71,193.82,7.23,45.42,25.27,2.14,0.0
20160301:0548,727660.0,756.45,215.89,8.56,54.94,26.55,2.23,0.0
20160301:0648,763100.0,830.45,212.17,9.26,59.96,27.38,1.78,0.0
20160301:0748,739810.0,810.98,210.18,9.12,58.26,28.21,1.33,0.0
20160301:0848,666550.0,716.38,201.59,8.23,50.69,29.03,0.88,0.0
20160301:0948,510900.0,439.13,242.71,6.2,39.87,28.95,0.97,0.0
20160301:1048,228840.0,77.59,227.41,3.03,27.46,28.86,1.05,0.0
20160301:1148,41590.0,0.0,68.76,0.76,14.27,28.77,1.13,0.0
20160301:1248,0.0,0.0,0.0,0.0,0.66,26.58,1.42,0.0
20160301:1348,0.0,0.0,0.0,0.0,0.0,24.4,1.71,0.0
20160301:1448,0.0,0.0,0.0,0.0,0.0,22.21,2.0,0.0
20160301:1548,0.0,0.0,0.0,0.0,0.0,21.71,2.01,0.0
20160301:1648,0.0,0.0,0.0,0.0,0.0,21.2,2.02,0.0
20160301:1748,0.0,0.0,0.0,0.0,0.0,20.7,2.03,0.0
20160301:1848,0.0,0.0,0.0,0.0,0.0,20.28,1.98,0.0
20160301:1948,0.0,0.0,0.0,0.0,0.0,19.86,1.93,0.0
20160301:2048,0.0,0.0,0.0,0.0,0.0,19.44,1.88,0.0
20160301:2148,0.0,0.0,0.0,0.0,0.0,19.36,1.76,0.0
20160301:2248,0.0,0.0,0.0,0.0,0.0,19.28,1.65,0.0
20160301:2348,0.0,0.0,0.0,0.0,0.0,19.2,1.53,0.0
20160302:0048,0.0,0.0,0.0,0.0,0.0,21.08,1.72,0.0
20160302:0148,48190.0,38.65,44.41,0.65,7.53,22.95,1.91,0.0
20160302:0248,285980.0,253.24,118.85,3.02,20.99,24.82,2.1,0.0
20160302:0348,480560.0,448.22,172.39,5.28,33.89,26.46,2.01,0.0
20160302:0448,629240.0,642.79,193.42,7.27,45.71,28.09,1.93,0.0
20160302:0548,712230.0,758.38,215.48,8.6,55.29,29.73,1.85,0.0
20160302:0648,744640.0,831.08,212.84,9.3,60.35,30.39,1.31,0.0
20160302:0748,720030.0,811.61,210.85,9.17,58.6,31.05,0.77,0.0
20160302:0848,647040.0,717.09,201.15,8.26,50.95,31.71,0.23,0.0
20160302:0948,522100.0,506.59,210.01,6.49,40.06,31.47,0.31,0.0
20160302:1048,249590.0,108.18,229.01,3.3,27.61,31.23,0.38,0.0
20160302:1148,24210.0,0.0,45.84,0.51,14.39,30.99,0.46,0.0
20160302:1248,0.0,0.0,0.0,0.0,0.77,28.84,0.96,0.0
20160302:1348,0.0,0.0,0.0,0.0,0.0,26.7,1.47,0.0
20160302:1448,0.0,0.0,0.0,0.0,0.0,24.55,1.97,0.0
20160302:1548,0.0,0.0,0.0,0.0,0.0,24.06,1.98,0.0
20160302:1648,0.0,0.0,0.0,0.0,0.0,23.58,1.98,0.0
20160302:1748,0.0,0.0,0.0,0.0,0.0,23.09,1.99,0.0
20160302:1848,0.0,0.0,0.0,0.0,0.0,22.8,1.92,0.0
20160302:1948,0.0,0.0,0.0,0.0,0.0,22.5,1.85,0.0
20160302:2048,0.0,0.0,0.0,0.0,0.0,22.21,1.78,0.0
20160302:2148,0.0,0.0,0.0,0.0,0.0,21.96,1.64,0.0
20160302:2248,0.0,0.0,0.0,0.0,0.0,21.72,1.49,0.0
20160302:2348,0.0,0.0,0.0,0.0,0.0,21.47,1.35,0.0
20160303:0048,0.0,0.0,0.0,0.0,0.0,22.91,1.3,0.0
20160303:0148,43710.0,30.9,45.39,0.63,7.73,24.35,1.24,0.0
20160303:0248,267520.0,218.43,133.58,2.93,21.21,25.79,1.19,0.0
20160303:0348,467220.0,433.65,180.03,5.26,34.14,27.39,0.97,0.0
20160303:0448,591990.0,572.93,230.89,7.07,46.01,28.98,0.76,0.0
20160303:0548,661840.0,661.92,267.31,8.29,55.64,30.58,0.55,0.0
20160303:0648,636010.0,514.8,370.77,8.14,60.73,30.88,0.81,0.0
20160303:0748,582360.0,394.19,404.9,7.51,58.94,31.18,1.07,0.0
20160303:0848,122190.0,0.0,172.71,1.85,51.21,31.47,1.32,0.0
20160303:0948,189770.0,7.93,250.14,2.74,40.25,31.1,1.16,0.0
20160303:1048,346740.0,275.63,188.04,4.26,27.76,30.73,0.99,0.0
20160303:1148,69530.0,0.0,105.44,1.17,14.51,30.36,0.83,0.0
20160303:1248,0.0,0.0,0.0,0.0,0.87,28.32,1.21,0.0
20160303:1348,0.0,0.0,0.0,0.0,0.0,26.27,1.6,0.0
20160303:1448,0.0,0.0,0.0,0.0,0.0,24.23,1.99,0.0
20160303:1548,0.0,0.0,0.0,0.0,0.0,24.12,1.64,0.0
20160303:1648,0.0,0.0,0.0,0.0,0.0,24.01,1.3,0.0
20160303:1748,0.0,0.0,0.0,0.0,0.0,23.9,0.95,0.0
20160303:1848,0.0,0.0,0.0,0.0,0.0,23.37,1.13,0.0
20160303:1948,0.0,0.0,0.0,0.0,0.0,22.84,1.3,0.0
20160303:2048,0.0,0.0,0.0,0.0,0.0,22.31,1.48,0.0
20160303:2148,0.0,0.0,0.0,0.0,0.0,22.34,1.27,0.0
20160303:2248,0.0,0.0,0.0,0.0,0.0,22.37,1.06,0.0
20160303:2348,0.0,0.0,0.0,0.0,0.0,22.4,0.86,0.0
20160304:0048,0.0,0.0,0.0,0.0,0.0,23.31,0.97,0.0
20160304:0148,53650.0,43.62,47.7,0.72,7.93,24.21,1.09,0.0
20160304:0248,272270.0,224.4,132.48,2.98,21.42,25.11,1.2,0.0
20160304:0348,489620.0,478.6,159.46,5.45,34.39,26.39,1.31,0.0
20160304:0448,522140.0,372.16,316.86,6.29,46.3,27.68,1.41,0.0
20160304:0548,647650.0,560.38,317.81,7.95,56.0,28.96,1.52,0.0
20160304:0648,555680.0,300.99,438.01,7.08,61.12,28.41,1.81,0.0
20160304:0748,762590.0,844.53,192.1,9.34,59.28,27.85,2.11,0.0
20160304:0848,687400.0,704.92,207.54,8.27,51.47,27.29,2.4,0.0
20160304:0948,509790.0,403.87,259.46,6.13,40.44,27.24,2.15,0.0
20160304:1048,381660.0,337.56,160.1,4.53,27.9,27.19,1.89,0.0
20160304:1148,179340.0,168.94,90.04,2.31,14.62,27.13,1.64,0.0
20160304:1248,0.0,0.0,0.0,0.0,0.97,25.65,1.87,0.0
20160304:1348,0.0,0.0,0.0,0.0,0.0,24.17,2.1,0.0
20160304:1448,0.0,0.0,0.0,0.0,0.0,22.69,2.33,0.0
20160304:1548,0.0,0.0,0.0,0.0,0.0,22.7,2.22,0.0
20160304:1648,0.0,0.0,0.0,0.0,0.0,22.7,2.1,0.0
20160304:1748,0.0,0.0,0.0,0.0,0.0,22.71,1.99,0.0
20160304:1848,0.0,0.0,0.0,0.0,0.0,22.36,1.84,0.0
20160304:1948,0.0,0.0,0.0,0.0,0.0,22.01,1.7,0.0
20160304:2048,0.0,0.0,0.0,0.0,0.0,21.67,1.56,0.0
20160304:2148,0.0,0.0,0.0,0.0,0.0,21.23,1.27,0.0
20160304:2248,0.0,0.0,0.0,0.0,0.0,20.8,0.99,0.0
20160304:2348,0.0,0.0,0.0,0.0,0.0,20.36,0.7,0.0
