Latitude (decimal degrees):	28.669
Longitude (decimal degrees):	77.414
Elevation (m):	202
Radiation database:	PVGIS-SARAH


Slope: 30 deg. (optimum)
Azimuth: 2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20151203:0650,720.53,693.48,229.09,8.87,39.21,23.49,3.82,0.0
20151203:0750,704.9,698.81,200.75,8.44,36.64,24.14,4.17,0.0
20151203:0850,609.53,586.72,182.53,6.97,30.56,24.79,4.52,0.0
20151203:0950,435.58,379.94,163.82,4.67,21.9,23.35,3.88,0.0
20151203:1050,197.94,155.9,101.68,2.01,11.54,21.9,3.24,0.0
20151203:1150,0.0,0.0,0.0,0.0,0.06,20.46,2.59,0.0
20151203:1250,0.0,0.0,0.0,0.0,0.0,19.49,2.68,0.0
20151203:1350,0.0,0.0,0.0,0.0,0.0,18.52,2.76,0.0
20151203:1450,0.0,0.0,0.0,0.0,0.0,17.55,2.84,0.0
20151203:1550,0.0,0.0,0.0,0.0,0.0,17.13,2.87,0.0
20151203:1650,0.0,0.0,0.0,0.0,0.0,16.71,2.91,0.0
20151203:1750,0.0,0.0,0.0,0.0,0.0,16.29,2.94,0.0
20151203:1850,0.0,0.0,0.0,0.0,0.0,15.93,2.91,0.0
20151203:1950,0.0,0.0,0.0,0.0,0.0,15.58,2.89,0.0
20151203:2050,0.0,0.0,0.0,0.0,0.0,15.22,2.87,0.0
20151203:2150,0.0,0.0,0.0,0.0,0.0,14.69,2.86,0.0
20151203:2250,0.0,0.0,0.0,0.0,0.0,14.17,2.84,0.0
20151203:2350,0.0,0.0,0.0,0.0,0.0,13.64,2.83,0.0
20151204:0050,0.0,0.0,0.0,0.0,0.0,14.6,2.99,0.0
20151204:0150,30.7,37.81,19.26,0.36,3.22,15.56,3.15,0.0
20151204:0250,272.25,218.96,118.89,2.79,14.42,16.51,3.31,0.0
20151204:0350,489.82,434.14,165.94,5.37,24.37,18.71,3.45,0.0
20151204:0450,631.0,593.7,195.16,7.38,32.4,20.91,3.59,0.0
20151204:0550,695.76,662.71,223.92,8.5,37.59,23.11,3.72,0.0
20151204:0650,717.16,691.92,229.29,8.84,39.07,23.83,3.66,0.0
20151204:0750,684.12,660.89,217.43,8.29,36.53,24.56,3.6,0.0
20151204:0850,602.97,586.38,182.72,6.95,30.49,25.28,3.54,0.0
20151204:0950,429.63,373.86,164.57,4.63,21.87,23.48,3.34,0.0
20151204:1050,221.91,186.32,100.41,2.12,11.53,21.69,3.13,0.0
20151204:1150,0.0,0.0,0.0,0.0,0.07,19.89,2.92,0.0
20151204:1250,0.0,0.0,0.0,0.0,0.0,18.66,2.9,0.0
20151204:1350,0.0,0.0,0.0,0.0,0.0,17.44,2.87,0.0
20151204:1450,0.0,0.0,0.0,0.0,0.0,16.22,2.84,0.0
20151204:1550,0.0,0.0,0.0,0.0,0.0,15.58,2.49,0.0
20151204:1650,0.0,0.0,0.0,0.0,0.0,14.95,2.14,0.0
20151204:1750,0.0,0.0,0.0,0.0,0.0,14.32,1.79,0.0
20151204:1850,0.0,0.0,0.0,0.0,0.0,13.87,1.66,0.0
20151204:1950,0.0,0.0,0.0,0.0,0.0,13.42,1.54,0.0
20151204:2050,0.0,0.0,0.0,0.0,0.0,12.97,1.41,0.0
20151204:2150,0.0,0.0,0.0,0.0,0.0,12.47,1.6,0.0
20151204:2250,0.0,0.0,0.0,0.0,0.0,11.96,1.79,0.0
20151204:2350,0.0,0.0,0.0,0.0,0.0,11.46,1.99,0.0
20151205:0050,0.0,0.0,0.0,0.0,0.0,12.65,1.4,0.0
20151205:0150,27.63,34.47,18.0,0.33,3.07,13.83,0.81,0.0
20151205:0250,247.52,189.0,122.36,2.65,14.27,15.01,0.22,0.0
20151205:0350,446.0,378.19,183.21,5.14,24.21,17.84,0.26,0.0
20151205:0450,600.55,590.65,195.3,7.34,32.24,20.66,0.29,0.0
20151205:0550,670.17,698.45,207.88,8.61,37.44,23.49,0.33,0.0
20151205:0650,702.82,757.22,198.37,9.05,38.95,24.25,0.59,0.0
20151205:0750,680.92,734.86,182.82,8.53,36.44,25.0,0.86,0.0
20151205:0850,594.55,614.55,170.6,7.04,30.43,25.76,1.12,0.0
20151205:0950,423.11,372.97,165.92,4.63,21.84,24.08,1.71,0.0
20151205:1050,195.73,154.56,101.58,1.99,11.52,22.4,2.3,0.0
20151205:1150,0.0,0.0,0.0,0.0,0.08,20.72,2.9,0.0
20151205:1250,0.0,0.0,0.0,0.0,0.0,19.75,2.7,0.0
20151205:1350,0.0,0.0,0.0,0.0,0.0,18.78,2.5,0.0
20151205:1450,0.0,0.0,0.0,0.0,0.0,17.81,2.3,0.0
20151205:1550,0.0,0.0,0.0,0.0,0.0,16.9,1.96,0.0
20151205:1650,0.0,0.0,0.0,0.0,0.0,15.99,1.61,0.0
20151205:1750,0.0,0.0,0.0,0.0,0.0,15.08,1.27,0.0
20151205:1850,0.0,0.0,0.0,0.0,0.0,14.26,1.48,0.0
20151205:1950,0.0,0.0,0.0,0.0,0.0,13.44,1.68,0.0
20151205:2050,0.0,0.0,0.0,0.0,0.0,12.62,1.89,0.0
20151205:2150,0.0,0.0,0.0,0.0,0.0,12.18,1.71,0.0
20151205:2250,0.0,0.0,0.0,0.0,0.0,11.75,1.53,0.0
20151205:2350,0.0,0.0,0.0,0.0,0.0,11.31,1.35,0.0
20151206:0050,0.0,0.0,0.0,0.0,0.0,12.4,1.4,0.0
20151206:0150,24.26,30.82,16.74,0.3,2.92,13.49,1.45,0.0
20151206:0250,228.87,162.54,123.3,2.51,14.12,14.57,1.5,0.0
20151206:0350,452.55,376.25,182.16,5.1,24.06,17.32,1.62,0.0
20151206:0450,602.68,556.75,208.04,7.19,32.08,20.06,1.73,0.0
20151206:0550,677.19,657.99,224.21,8.43,37.3,22.81,1.85,0.0
20151206:0650,692.09,676.63,234.97,8.74,38.83,23.49,1.65,0.0
20151206:0750,649.49,622.32,232.45,8.12,36.35,24.18,1.44,0.0
20151206:0850,524.27,448.64,231.6,6.42,30.37,24.86,1.24,0.0
20151206:0950,366.42,283.84,184.24,4.26,21.81,24.35,1.27,0.0
20151206:1050,217.82,187.34,99.32,2.1,11.52,23.85,1.31,0.0
20151206:1150,0.0,0.0,0.0,0.0,0.09,23.34,1.34,0.0
20151206:1250,0.0,0.0,0.0,0.0,0.0,20.97,1.63,0.0
20151206:1350,0.0,0.0,0.0,0.0,0.0,18.6,1.92,0.0
20151206:1450,0.0,0.0,0.0,0.0,0.0,16.24,2.21,0.0
20151206:1550,0.0,0.0,0.0,0.0,0.0,15.67,2.22,0.0
20151206:1650,0.0,0.0,0.0,0.0,0.0,15.1,2.23,0.0
20151206:1750,0.0,0.0,0.0,0.0,0.0,14.54,2.25,0.0
20151206:1850,0.0,0.0,0.0,0.0,0.0,14.06,2.11,0.0
20151206:1950,0.0,0.0,0.0,0.0,0.0,13.57,1.98,0.0
20151206:2050,0.0,0.0,0.0,0.0,0.0,13.09,1.85,0.0
20151206:2150,0.0,0.0,0.0,0.0,0.0,12.61,1.91,0.0
20151206:2250,0.0,0.0,0.0,0.0,0.0,12.13,1.98,0.0
20151206:2350,0.0,0.0,0.0,0.0,0.0,11.65,2.04,0.0
20151207:0050,0.0,0.0,0.0,0.0,0.0,13.01,1.81,0.0
20151207:0150,20.59,26.83,15.49,0.27,2.78,14.36,1.58,0.0
20151207:0250,160.3,87.8,118.17,2.09,13.97,15.71,1.35,0.0
20151207:0350,296.85,158.97,209.14,3.98,23.91,18.2,1.45,0.0
20151207:0450,554.39,465.59,237.63,6.79,31.93,20.69,1.55,0.0
20151207:0550,647.96,597.83,246.82,8.17,37.16,23.18,1.66,0.0
20151207:0650,648.27,589.71,267.12,8.38,38.71,23.81,1.16,0.0
20151207:0750,483.25,317.76,311.01,6.7,36.27,24.45,0.67,0.0
20151207:0850,436.48,310.76,259.43,5.77,30.32,25.08,0.18,0.0
20151207:0950,328.04,233.16,190.72,4.03,21.79,24.56,0.22,0.0
20151207:1050,216.53,187.74,99.41,2.1,11.52,24.04,0.25,0.0
20151207:1150,0.0,0.0,0.0,0.0,0.12,23.52,0.29,0.0
20151207:1250,0.0,0.0,0.0,0.0,0.0,22.03,0.38,0.0
20151207:1350,0.0,0.0,0.0,0.0,0.0,20.54,0.46,0.0
20151207:1450,0.0,0.0,0.0,0.0,0.0,19.05,0.55,0.0
20151207:1550,0.0,0.0,0.0,0.0,0.0,18.27,0.87,0.0
20151207:1650,0.0,0.0,0.0,0.0,0.0,17.49,1.2,0.0
20151207:1750,0.0,0.0,0.0,0.0,0.0,16.72,1.52,0.0
20151207:1850,0.0,0.0,0.0,0.0,0.0,15.5,1.36,0.0
20151207:1950,0.0,0.0,0.0,0.0,0.0,14.28,1.2,0.0
20151207:2050,0.0,0.0,0.0,0.0,0.0,13.06,1.05,0.0
20151207:2150,0.0,0.0,0.0,0.0,0.0,12.49,0.96,0.0
20151207:2250,0.0,0.0,0.0,0.0,0.0,11.91,0.86,0.0
20151207:2350,0.0,0.0,0.0,0.0,0.0,11.34,0.77,0.0
20151208:0050,0.0,0.0,0.0,0.0,0.0,12.62,0.7,0.0
20151208:0150,8.53,11.23,11.69,0.19,2.64,13.9,0.63,0.0
20151208:0250,219.73,156.66,120.69,2.43,13.82,15.17,0.57,0.0
20151208:0350,304.36,171.12,208.23,4.03,23.76,17.99,0.62,0.0
20151208:0450,545.19,463.56,237.76,6.76,31.79,20.82,0.67,0.0
20151208:0550,667.82,679.98,213.83,8.47,37.03,23.64,0.72,0.0
20151208:0650,645.38,589.16,267.33,8.36,38.6,24.35,1.09,0.0
20151208:0750,631.31,586.25,245.81,7.95,36.2,25.06,1.46,0.0
20151208:0850,557.94,513.97,210.38,6.65,30.28,25.77,1.83,0.0
20151208:0950,350.59,256.56,188.66,4.14,21.78,24.17,1.82,0.0
20151208:1050,178.12,132.34,102.57,1.91,11.53,22.56,1.81,0.0
20151208:1150,0.0,0.0,0.0,0.0,0.14,20.96,1.79,0.0
20151208:1250,0.0,0.0,0.0,0.0,0.0,20.33,1.96,0.0
20151208:1350,0.0,0.0,0.0,0.0,0.0,19.7,2.13,0.0
20151208:1450,0.0,0.0,0.0,0.0,0.0,19.07,2.3,0.0
20151208:1550,0.0,0.0,0.0,0.0,0.0,18.31,2.18,0.0
20151208:1650,0.0,0.0,0.0,0.0,0.0,17.55,2.06,0.0
20151208:1750,0.0,0.0,0.0,0.0,0.0,16.79,1.94,0.0
20151208:1850,0.0,0.0,0.0,0.0,0.0,16.0,1.89,0.0
20151208:1950,0.0,0.0,0.0,0.0,0.0,15.22,1.83,0.0
20151208:2050,0.0,0.0,0.0,0.0,0.0,14.43,1.78,0.0
20151208:2150,0.0,0.0,0.0,0.0,0.0,13.43,1.81,0.0
20151208:2250,0.0,0.0,0.0,0.0,0.0,12.44,1.83,0.0
20151208:2350,0.0,0.0,0.0,0.0,0.0,11.44,1.86,0.0
20151209:0050,0.0,0.0,0.0,0.0,0.0,12.89,2.01,0.0
20151209:0150,16.07,23.53,12.26,0.22,2.5,14.34,2.17,0.0
20151209:0250,234.1,173.83,119.14,2.49,13.68,15.79,2.32,0.0
20151209:0350,427.2,336.67,188.38,4.85,23.62,18.52,2.59,0.0
20151209:0450,587.88,520.31,218.23,6.97,31.65,21.26,2.87,0.0
20151209:0550,155.44,3.01,202.43,2.99,36.9,23.99,3.14,0.0
20151209:0650,189.81,10.48,236.99,3.55,38.51,24.52,2.82,0.0
20151209:0750,188.37,15.25,231.2,3.5,36.13,25.05,2.49,0.0
20151209:0850,149.44,11.19,188.74,2.84,30.25,25.58,2.17,0.0
20151209:0950,60.1,0.0,90.33,1.33,21.77,24.18,2.64,0.0
20151209:1050,40.14,4.65,60.29,0.9,11.54,22.77,3.11,0.0
20151209:1150,0.0,0.0,0.0,0.0,0.17,21.37,3.59,0.0
20151209:1250,0.0,0.0,0.0,0.0,0.0,20.92,4.18,0.0
20151209:1350,0.0,0.0,0.0,0.0,0.0,20.48,4.78,0.0
20151209:1450,0.0,0.0,0.0,0.0,0.0,20.03,5.38,0.0
20151209:1550,0.0,0.0,0.0,0.0,0.0,19.47,4.51,0.0
20151209:1650,0.0,0.0,0.0,0.0,0.0,18.9,3.63,0.0
20151209:1750,0.0,0.0,0.0,0.0,0.0,18.34,2.76,0.0
20151209:1850,0.0,0.0,0.0,0.0,0.0,17.86,2.48,0.0
20151209:1950,0.0,0.0,0.0,0.0,0.0,17.39,2.21,0.0
20151209:2050,0.0,0.0,0.0,0.0,0.0,16.91,1.93,0.0
20151209:2150,0.0,0.0,0.0,0.0,0.0,16.42,2.11,0.0
20151209:2250,0.0,0.0,0.0,0.0,0.0,15.94,2.29,0.0
20151209:2350,0.0,0.0,0.0,0.0,0.0,15.45,2.47,0.0
20151210:0050,0.0,0.0,0.0,0.0,0.0,16.21,2.64,0.0
20151210:0150,11.99,18.53,11.03,0.19,2.36,16.97,2.81,0.0
20151210:0250,99.38,34.57,100.41,1.61,13.54,17.73,2.98,0.0
20151210:0350,419.05,327.67,190.01,4.8,23.48,19.94,2.82,0.0
20151210:0450,577.78,508.96,221.16,6.9,31.52,22.16,2.67,0.0
20151210:0550,590.39,474.41,284.08,7.58,36.79,24.37,2.51,0.0
20151210:0650,677.72,635.86,248.77,8.51,38.41,25.22,2.61,0.0
20151210:0750,432.3,236.66,314.9,6.16,36.07,26.08,2.7,0.0
20151210:0850,426.32,281.69,263.21,5.6,30.22,26.93,2.8,0.0
20151210:0950,177.98,60.33,172.92,2.84,21.77,25.31,2.69,0.0
20151210:1050,200.7,160.57,102.65,2.02,11.56,23.69,2.59,0.0
20151210:1150,0.0,0.0,0.0,0.0,0.21,22.07,2.48,0.0
20151210:1250,0.0,0.0,0.0,0.0,0.0,21.01,2.0,0.0
20151210:1350,0.0,0.0,0.0,0.0,0.0,19.95,1.52,0.0
20151210:1450,0.0,0.0,0.0,0.0,0.0,18.9,1.03,0.0
20151210:1550,0.0,0.0,0.0,0.0,0.0,18.27,0.86,0.0
20151210:1650,0.0,0.0,0.0,0.0,0.0,17.64,0.69,0.0
20151210:1750,0.0,0.0,0.0,0.0,0.0,17.02,0.52,0.0
20151210:1850,0.0,0.0,0.0,0.0,0.0,16.58,1.15,0.0
20151210:1950,0.0,0.0,0.0,0.0,0.0,16.15,1.77,0.0
20151210:2050,0.0,0.0,0.0,0.0,0.0,15.71,2.4,0.0
20151210:2150,0.0,0.0,0.0,0.0,0.0,15.13,2.18,0.0
20151210:2250,0.0,0.0,0.0,0.0,0.0,14.54,1.96,0.0
20151210:2350,0.0,0.0,0.0,0.0,0.0,13.96,1.74,0.0
20151211:0050,0.0,0.0,0.0,0.0,0.0,15.07,1.68,0.0
20151211:0150,2.01,0.0,10.24,0.15,2.23,16.18,1.63,0.0
20151211:0250,206.32,145.27,117.39,2.31,13.41,17.29,1.57,0.0
20151211:0350,338.81,214.61,205.24,4.24,23.35,18.61,1.53,0.0
20151211:0450,559.67,478.85,229.42,6.75,31.39,19.94,1.48,0.0
20151211:0550,626.57,546.01,262.43,7.88,36.68,21.26,1.43,0.0
20151211:0650,647.27,552.59,277.58,8.16,38.33,21.65,2.17,0.0
20151211:0750,636.57,551.85,256.46,7.77,36.02,22.05,2.91,0.0
20151211:0850,578.68,514.35,210.78,6.64,30.2,22.44,3.64,0.0
20151211:0950,115.46,14.21,140.95,2.15,21.78,21.09,3.37,0.0
20151211:1050,205.06,160.67,102.61,2.02,11.59,19.75,3.09,0.0
20151211:1150,0.0,0.0,0.0,0.0,0.25,18.4,2.81,0.0
20151211:1250,0.0,0.0,0.0,0.0,0.0,17.2,2.59,0.0
20151211:1350,0.0,0.0,0.0,0.0,0.0,16.0,2.36,0.0
20151211:1450,0.0,0.0,0.0,0.0,0.0,14.8,2.14,0.0
20151211:1550,0.0,0.0,0.0,0.0,0.0,14.3,2.06,0.0
20151211:1650,0.0,0.0,0.0,0.0,0.0,13.8,1.97,0.0
20151211:1750,0.0,0.0,0.0,0.0,0.0,13.31,1.89,0.0
20151211:1850,0.0,0.0,0.0,0.0,0.0,12.91,2.13,0.0
20151211:1950,0.0,0.0,0.0,0.0,0.0,12.51,2.37,0.0
20151211:2050,0.0,0.0,0.0,0.0,0.0,12.11,2.61,0.0
20151211:2150,0.0,0.0,0.0,0.0,0.0,11.67,2.63,0.0
20151211:2250,0.0,0.0,0.0,0.0,0.0,11.22,2.66,0.0
20151211:2350,0.0,0.0,0.0,0.0,0.0,10.78,2.69,0.0
20151212:0050,0.0,0.0,0.0,0.0,0.0,11.73,2.77,0.0
20151212:0150,0.0,0.0,0.0,0.0,2.1,12.68,2.85,0.0
20151212:0250,85.53,24.69,91.87,1.45,13.28,13.62,2.92,0.0
20151212:0350,273.07,131.14,201.08,3.68,23.22,15.06,2.85,0.0
20151212:0450,561.31,448.56,238.5,6.61,31.27,16.49,2.77,0.0
20151212:0550,636.44,524.11,268.8,7.77,36.57,17.93,2.69,0.0
20151212:0650,557.96,369.83,321.21,7.27,38.25,18.72,2.89,0.0
20151212:0750,356.94,134.67,305.23,5.34,35.97,19.5,3.09,0.0
20151212:0850,441.79,282.29,262.31,5.59,30.19,20.29,3.3,0.0
20151212:0950,327.17,209.79,192.77,3.91,21.79,18.97,2.95,0.0
20151212:1050,207.92,160.7,103.83,2.04,11.62,17.64,2.61,0.0
20151212:1150,0.0,0.0,0.0,0.0,0.29,16.32,2.26,0.0
20151212:1250,0.0,0.0,0.0,0.0,0.0,15.46,2.23,0.0
20151212:1350,0.0,0.0,0.0,0.0,0.0,14.61,2.19,0.0
20151212:1450,0.0,0.0,0.0,0.0,0.0,13.76,2.15,0.0
20151212:1550,0.0,0.0,0.0,0.0,0.0,13.13,2.03,0.0
20151212:1650,0.0,0.0,0.0,0.0,0.0,12.5,1.9,0.0
20151212:1750,0.0,0.0,0.0,0.0,0.0,11.87,1.78,0.0
20151212:1850,0.0,0.0,0.0,0.0,0.0,11.46,1.97,0.0
20151212:1950,0.0,0.0,0.0,0.0,0.0,11.06,2.17,0.0
20151212:2050,0.0,0.0,0.0,0.0,0.0,10.65,2.36,0.0
20151212:2150,0.0,0.0,0.0,0.0,0.0,10.24,2.39,0.0
20151212:2250,0.0,0.0,0.0,0.0,0.0,9.83,2.42,0.0
20151212:2350,0.0,0.0,0.0,0.0,0.0,9.42,2.46,0.0
20151213:0050,0.0,0.0,0.0,0.0,0.0,10.28,2.6,0.0
20151213:0150,0.0,0.0,0.0,0.0,1.98,11.14,2.74,0.0
20151213:0250,259.56,206.94,110.81,2.51,13.15,12.0,2.88,0.0
20151213:0350,487.26,428.14,158.43,5.11,23.1,14.21,2.89,0.0
20151213:0450,634.9,595.97,185.33,7.16,31.16,16.43,2.9,0.0
20151213:0550,698.88,660.88,217.39,8.29,36.48,18.64,2.91,0.0
20151213:0650,712.71,669.7,234.67,8.61,38.18,19.34,2.69,0.0
20151213:0750,671.31,618.82,233.34,8.03,35.93,20.04,2.46,0.0
20151213:0850,575.91,513.7,212.12,6.64,30.18,20.74,2.23,0.0
20151213:0950,423.53,350.49,172.62,4.52,21.8,19.2,2.38,0.0
20151213:1050,231.77,190.94,102.35,2.15,11.66,17.67,2.53,0.0
20151213:1150,0.0,0.0,0.0,0.0,0.34,16.13,2.68,0.0
20151213:1250,0.0,0.0,0.0,0.0,0.0,15.03,2.61,0.0
20151213:1350,0.0,0.0,0.0,0.0,0.0,13.93,2.54,0.0
20151213:1450,0.0,0.0,0.0,0.0,0.0,12.82,2.47,0.0
20151213:1550,0.0,0.0,0.0,0.0,0.0,12.26,2.3,0.0
20151213:1650,0.0,0.0,0.0,0.0,0.0,11.69,2.14,0.0
20151213:1750,0.0,0.0,0.0,0.0,0.0,11.12,1.97,0.0
20151213:1850,0.0,0.0,0.0,0.0,0.0,10.74,2.13,0.0
20151213:1950,0.0,0.0,0.0,0.0,0.0,10.35,2.29,0.0
20151213:2050,0.0,0.0,0.0,0.0,0.0,9.97,2.46,0.0
20151213:2150,0.0,0.0,0.0,0.0,0.0,9.63,2.46,0.0
20151213:2250,0.0,0.0,0.0,0.0,0.0,9.28,2.46,0.0
20151213:2350,0.0,0.0,0.0,0.0,0.0,8.94,2.46,0.0
20151214:0050,0.0,0.0,0.0,0.0,0.0,9.69,2.71,0.0
20151214:0150,0.0,0.0,0.0,0.0,1.85,10.44,2.96,0.0
20151214:0250,258.13,203.89,110.73,2.49,13.03,11.18,3.21,0.0
20151214:0350,472.48,397.08,167.19,4.97,22.98,13.6,3.49,0.0
20151214:0450,639.86,593.77,185.4,7.13,31.05,16.03,3.77,0.0
20151214:0550,696.23,634.39,228.1,8.18,36.39,18.45,4.06,0.0
20151214:0650,707.46,632.67,247.94,8.44,38.12,19.17,4.15,0.0
20151214:0750,684.36,619.32,232.21,8.02,35.9,19.89,4.25,0.0
20151214:0850,587.95,514.06,212.2,6.64,30.18,20.61,4.34,0.0
20151214:0950,29.42,0.0,50.29,0.74,21.83,19.15,3.75,0.0
20151214:1050,212.69,165.23,104.43,2.06,11.7,17.7,3.16,0.0
20151214:1150,0.0,0.0,0.0,0.0,0.4,16.24,2.57,0.0
20151214:1250,0.0,0.0,0.0,0.0,0.0,15.19,2.6,0.0
20151214:1350,0.0,0.0,0.0,0.0,0.0,14.14,2.63,0.0
20151214:1450,0.0,0.0,0.0,0.0,0.0,13.1,2.66,0.0
20151214:1550,0.0,0.0,0.0,0.0,0.0,12.5,2.79,0.0
20151214:1650,0.0,0.0,0.0,0.0,0.0,11.9,2.92,0.0
20151214:1750,0.0,0.0,0.0,0.0,0.0,11.3,3.05,0.0
20151214:1850,0.0,0.0,0.0,0.0,0.0,10.89,2.97,0.0
20151214:1950,0.0,0.0,0.0,0.0,0.0,10.49,2.88,0.0
20151214:2050,0.0,0.0,0.0,0.0,0.0,10.08,2.8,0.0
20151214:2150,0.0,0.0,0.0,0.0,0.0,9.66,2.91,0.0
20151214:2250,0.0,0.0,0.0,0.0,0.0,9.24,3.03,0.0
20151214:2350,0.0,0.0,0.0,0.0,0.0,8.82,3.14,0.0
20151215:0050,0.0,0.0,0.0,0.0,0.0,9.78,3.32,0.0
20151215:0150,0.0,0.0,0.0,0.0,1.74,10.74,3.5,0.0
20151215:0250,252.98,198.66,110.3,2.45,12.92,11.69,3.68,0.0
20151215:0350,470.63,394.6,167.22,4.95,22.87,14.01,3.88,0.0
20151215:0450,639.1,593.04,184.26,7.1,30.95,16.33,4.07,0.0
20151215:0550,706.55,657.78,217.52,8.25,36.3,18.65,4.26,0.0
20151215:0650,724.54,669.38,233.65,8.58,38.06,19.38,4.32,0.0
20151215:0750,667.98,584.46,245.34,7.88,35.88,20.12,4.38,0.0
20151215:0850,567.86,477.38,223.39,6.49,30.18,20.85,4.44,0.0
20151215:0950,429.48,350.76,173.85,4.54,21.86,19.0,3.88,0.0
20151215:1050,214.35,167.4,103.38,2.06,11.74,17.15,3.32,0.0
20151215:1150,0.0,0.0,0.0,0.0,0.46,15.3,2.76,0.0
20151215:1250,0.0,0.0,0.0,0.0,0.0,14.18,2.6,0.0
20151215:1350,0.0,0.0,0.0,0.0,0.0,13.07,2.45,0.0
20151215:1450,0.0,0.0,0.0,0.0,0.0,11.95,2.29,0.0
20151215:1550,0.0,0.0,0.0,0.0,0.0,11.11,2.23,0.0
20151215:1650,0.0,0.0,0.0,0.0,0.0,10.26,2.17,0.0
20151215:1750,0.0,0.0,0.0,0.0,0.0,9.42,2.11,0.0
20151215:1850,0.0,0.0,0.0,0.0,0.0,8.82,2.08,0.0
20151215:1950,0.0,0.0,0.0,0.0,0.0,8.23,2.06,0.0
20151215:2050,0.0,0.0,0.0,0.0,0.0,7.63,2.03,0.0
20151215:2150,0.0,0.0,0.0,0.0,0.0,7.03,1.94,0.0
20151215:2250,0.0,0.0,0.0,0.0,0.0,6.44,1.84,0.0
20151215:2350,0.0,0.0,0.0,0.0,0.0,5.84,1.75,0.0
20151216:0050,0.0,0.0,0.0,0.0,0.0,7.08,1.84,0.0
20151216:0150,0.0,0.0,0.0,0.0,1.62,8.31,1.94,0.0
20151216:0250,251.82,197.53,109.17,2.42,12.8,9.54,2.03,0.0
20151216:0350,464.36,393.74,166.11,4.92,22.76,12.53,1.68,0.0
20151216:0450,601.7,548.37,201.31,6.93,30.86,15.51,1.34,0.0
20151216:0550,676.3,656.87,217.6,8.24,36.23,18.5,0.99,0.0
20151216:0650,699.92,693.99,223.02,8.66,38.02,19.15,0.83,0.0
20151216:0750,661.76,643.12,222.98,8.1,35.86,19.81,0.67,0.0
20151216:0850,576.52,545.1,201.17,6.75,30.2,20.46,0.51,0.0
20151216:0950,419.99,352.57,174.02,4.55,21.89,19.91,1.15,0.0
20151216:1050,215.04,171.82,104.0,2.09,11.8,19.36,1.8,0.0
20151216:1150,0.0,0.0,0.0,0.0,0.52,18.81,2.44,0.0
20151216:1250,0.0,0.0,0.0,0.0,0.0,16.4,2.54,0.0
20151216:1350,0.0,0.0,0.0,0.0,0.0,14.0,2.64,0.0
20151216:1450,0.0,0.0,0.0,0.0,0.0,11.6,2.74,0.0
20151216:1550,0.0,0.0,0.0,0.0,0.0,10.66,2.59,0.0
20151216:1650,0.0,0.0,0.0,0.0,0.0,9.72,2.43,0.0
20151216:1750,0.0,0.0,0.0,0.0,0.0,8.78,2.28,0.0
20151216:1850,0.0,0.0,0.0,0.0,0.0,8.29,2.19,0.0
20151216:1950,0.0,0.0,0.0,0.0,0.0,7.81,2.11,0.0
20151216:2050,0.0,0.0,0.0,0.0,0.0,7.32,2.03,0.0
20151216:2150,0.0,0.0,0.0,0.0,0.0,6.87,1.97,0.0
20151216:2250,0.0,0.0,0.0,0.0,0.0,6.42,1.91,0.0
20151216:2350,0.0,0.0,0.0,0.0,0.0,5.97,1.85,0.0
20151217:0050,0.0,0.0,0.0,0.0,0.0,7.41,1.98,0.0
20151217:0150,0.0,0.0,0.0,0.0,1.51,8.85,2.11,0.0
20151217:0250,116.39,50.67,100.07,1.65,12.7,10.29,2.23,0.0
20151217:0350,143.5,23.81,158.38,2.46,22.66,13.12,2.29,0.0
20151217:0450,563.69,461.16,230.16,6.57,30.77,15.95,2.34,0.0
20151217:0550,664.73,596.66,241.53,8.01,36.16,18.78,2.39,0.0
20151217:0650,700.13,668.74,232.53,8.55,37.98,19.34,1.69,0.0
20151217:0750,666.06,643.4,223.05,8.1,35.86,19.89,0.99,0.0
20151217:0850,575.28,546.85,201.32,6.76,30.22,20.45,0.29,0.0
20151217:0950,441.31,388.14,165.35,4.69,21.93,18.75,0.79,0.0
20151217:1050,217.65,171.54,105.08,2.1,11.85,17.04,1.29,0.0
20151217:1150,0.0,0.0,0.0,0.0,0.59,15.34,1.79,0.0
20151217:1250,0.0,0.0,0.0,0.0,0.0,14.09,1.94,0.0
20151217:1350,0.0,0.0,0.0,0.0,0.0,12.84,2.09,0.0
20151217:1450,0.0,0.0,0.0,0.0,0.0,11.6,2.23,0.0
20151217:1550,0.0,0.0,0.0,0.0,0.0,10.89,2.33,0.0
20151217:1650,0.0,0.0,0.0,0.0,0.0,10.18,2.42,0.0
20151217:1750,0.0,0.0,0.0,0.0,0.0,9.47,2.51,0.0
20151217:1850,0.0,0.0,0.0,0.0,0.0,9.17,2.42,0.0
20151217:1950,0.0,0.0,0.0,0.0,0.0,8.87,2.34,0.0
20151217:2050,0.0,0.0,0.0,0.0,0.0,8.57,2.25,0.0
20151217:2150,0.0,0.0,0.0,0.0,0.0,8.29,2.21,0.0
20151217:2250,0.0,0.0,0.0,0.0,0.0,8.02,2.17,0.0
20151217:2350,0.0,0.0,0.0,0.0,0.0,7.74,2.12,0.0
